date,WTI_adj_close,WTI_cashflow,WTI_cml_units,WTI_cml_cost,WTI_gain_loss,WTI_avg_price,WTI_mktvalue,HZNP_adj_close,HZNP_cashflow,HZNP_cml_units,HZNP_cml_cost,HZNP_gain_loss,HZNP_avg_price,HZNP_mktvalue,EC_adj_close,EC_cashflow,EC_cml_units,EC_cml_cost,EC_gain_loss,EC_avg_price,EC_mktvalue,SMFG_adj_close,SMFG_cashflow,SMFG_cml_units,SMFG_cml_cost,SMFG_gain_loss,SMFG_avg_price,SMFG_mktvalue,WETF_adj_close,WETF_cashflow,WETF_cml_units,WETF_cml_cost,WETF_gain_loss,WETF_avg_price,WETF_mktvalue,KB_adj_close,KB_cashflow,KB_cml_units,KB_cml_cost,KB_gain_loss,KB_avg_price,KB_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,ASPS_adj_close,ASPS_cashflow,ASPS_cml_units,ASPS_cml_cost,ASPS_gain_loss,ASPS_avg_price,ASPS_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,DYSL_adj_close,DYSL_cashflow,DYSL_cml_units,DYSL_cml_cost,DYSL_gain_loss,DYSL_avg_price,DYSL_mktvalue,ITCB_adj_close,ITCB_cashflow,ITCB_cml_units,ITCB_cml_cost,ITCB_gain_loss,ITCB_avg_price,ITCB_mktvalue,LXFR_adj_close,LXFR_cashflow,LXFR_cml_units,LXFR_cml_cost,LXFR_gain_loss,LXFR_avg_price,LXFR_mktvalue,ARGO_adj_close,ARGO_cashflow,ARGO_cml_units,ARGO_cml_cost,ARGO_gain_loss,ARGO_avg_price,ARGO_mktvalue,MUFG_adj_close,MUFG_cashflow,MUFG_cml_units,MUFG_cml_cost,MUFG_gain_loss,MUFG_avg_price,MUFG_mktvalue,TAK_adj_close,TAK_cashflow,TAK_cml_units,TAK_cml_cost,TAK_gain_loss,TAK_avg_price,TAK_mktvalue,COOP_adj_close,COOP_cashflow,COOP_cml_units,COOP_cml_cost,COOP_gain_loss,COOP_avg_price,COOP_mktvalue,GLBD_adj_close,GLBD_cashflow,GLBD_cml_units,GLBD_cml_cost,GLBD_gain_loss,GLBD_avg_price,GLBD_mktvalue,SCND_adj_close,SCND_cashflow,SCND_cml_units,SCND_cml_cost,SCND_gain_loss,SCND_avg_price,SCND_mktvalue
2020-01-16,5.3,-4997.24,1000.0,4997.24,0.0,4.997,5300.0,38.29,-4984.06,138.889,4984.06,0.0,35.885,5318.056,18.539,-4999.467,277.778,4999.467,0.0,17.998,5149.736,7.22,-4997.43,714.286,4997.43,0.0,6.996,5157.143,4.011,0.0,0.0,0.0,0.0,,0.0,41.12,-4986.14,125.0,4986.14,0.0,39.889,5140.0,52.172,-4993.737,94.34,4993.737,0.0,52.934,4921.928,19.42,0.0,0.0,0.0,0.0,,0.0,8.038,-4995.647,625.0,4995.647,0.0,7.993,5023.986,1.02,-9999.0,5000.0,4999.5,0.0,1.0,5100.0,6.906,0.0,0.0,0.0,0.0,,0.0,16.894,-4989.62,294.118,4989.62,0.0,16.965,4968.893,65.976,0.0,0.0,0.0,0.0,,0.0,5.28,-4997.65,1000.0,4997.65,0.0,4.998,5280.0,20.06,-4999.92,263.158,4999.92,0.0,19.0,5278.947,13.38,-4997.98,416.667,4997.98,0.0,11.995,5575.0,0.35,-4999.7,5000.0,4999.7,0.0,1.0,1750.0,9.15,-4997.3,714.286,4997.3,0.0,6.996,6535.714
2020-01-17,5.17,-4997.24,1000.0,4997.24,0.0,4.997,5170.0,38.4,-4984.06,138.889,4984.06,0.0,35.885,5333.334,18.503,-4999.467,277.778,4999.467,0.0,17.998,5139.644,7.22,-4997.43,714.286,4997.43,0.0,6.996,5157.143,4.115,0.0,0.0,0.0,0.0,,0.0,41.02,-4986.14,125.0,4986.14,0.0,39.889,5127.5,52.875,-4993.737,94.34,4993.737,0.0,52.934,4988.182,19.42,0.0,0.0,0.0,0.0,,0.0,8.038,-4995.647,625.0,4995.647,0.0,7.993,5023.986,1.02,-9999.0,5000.0,4999.5,0.0,1.0,5100.0,6.862,0.0,0.0,0.0,0.0,,0.0,16.837,-4989.62,294.118,4989.62,0.0,16.965,4952.154,66.441,0.0,0.0,0.0,0.0,,0.0,5.33,-4997.65,1000.0,4997.65,0.0,4.998,5330.0,20.01,-4999.92,263.158,4999.92,0.0,19.0,5265.79,13.63,-4997.98,416.667,4997.98,0.0,11.995,5679.167,0.45,-4999.7,5000.0,4999.7,0.0,1.0,2250.0,9.15,-4997.3,714.286,4997.3,0.0,6.996,6535.714
2020-01-21,4.93,-4997.24,1000.0,4997.24,0.0,4.997,4930.0,38.25,-4984.06,138.889,4984.06,0.0,35.885,5312.5,18.212,-4999.467,277.778,4999.467,0.0,17.998,5058.903,7.18,-4997.43,714.286,4997.43,0.0,6.996,5128.571,4.011,0.0,0.0,0.0,0.0,,0.0,40.13,-4986.14,125.0,4986.14,0.0,39.889,5016.25,52.153,-4993.737,94.34,4993.737,0.0,52.934,4920.112,19.41,0.0,0.0,0.0,0.0,,0.0,7.964,-4995.647,625.0,4995.647,0.0,7.993,4977.682,1.03,-9999.0,5000.0,4999.5,0.0,1.0,5150.0,6.818,0.0,0.0,0.0,0.0,,0.0,16.695,-4989.62,294.118,4989.62,0.0,16.965,4910.305,65.91,0.0,0.0,0.0,0.0,,0.0,5.28,-4997.65,1000.0,4997.65,0.0,4.998,5280.0,20.1,-4999.92,263.158,4999.92,0.0,19.0,5289.474,13.75,-4997.98,416.667,4997.98,0.0,11.995,5729.167,0.5,-4999.7,5000.0,4999.7,0.0,1.0,2500.0,9.26,-4997.3,714.286,4997.3,0.0,6.996,6614.286
2020-01-22,4.79,-4997.24,1000.0,4997.24,0.0,4.997,4790.0,38.56,-4984.06,138.889,4984.06,0.0,35.885,5355.556,18.139,-4999.467,277.778,4999.467,0.0,17.998,5038.718,7.18,-4997.43,714.286,4997.43,0.0,6.996,5128.571,3.868,0.0,0.0,0.0,0.0,,0.0,40.58,-4986.14,125.0,4986.14,0.0,39.889,5072.5,52.557,-4993.737,94.34,4993.737,0.0,52.934,4958.232,19.24,0.0,0.0,0.0,0.0,,0.0,8.085,-4995.647,625.0,4995.647,0.0,7.993,5052.926,1.02,-9999.0,5000.0,4999.5,0.0,1.0,5100.0,6.712,0.0,0.0,0.0,0.0,,0.0,16.41,-4989.62,294.118,4989.62,0.0,16.965,4826.606,66.118,0.0,0.0,0.0,0.0,,0.0,5.29,-4997.65,1000.0,4997.65,0.0,4.998,5290.0,19.92,-4999.92,263.158,4999.92,0.0,19.0,5242.105,13.32,-4997.98,416.667,4997.98,0.0,11.995,5550.0,0.51,-4999.7,5000.0,4999.7,0.0,1.0,2550.0,9.5,-4997.3,714.286,4997.3,0.0,6.996,6785.714
2020-01-23,4.66,-4997.24,1000.0,4997.24,0.0,4.997,4660.0,37.11,-4984.06,138.889,4984.06,0.0,35.885,5154.167,17.821,-4999.467,277.778,4999.467,0.0,17.998,4950.409,7.16,-4997.43,714.286,4997.43,0.0,6.996,5114.286,3.735,0.0,0.0,0.0,0.0,,0.0,39.74,-4986.14,125.0,4986.14,0.0,39.889,4967.5,52.067,-4993.737,94.34,4993.737,0.0,52.934,4911.943,19.43,0.0,0.0,0.0,0.0,,0.0,8.029,-4995.647,625.0,4995.647,0.0,7.993,5018.198,1.0,-9999.0,5000.0,4999.5,0.0,1.0,5000.0,6.563,0.0,0.0,0.0,0.0,,0.0,16.515,-4989.62,294.118,4989.62,0.0,16.965,4857.296,65.133,0.0,0.0,0.0,0.0,,0.0,5.26,-4997.65,1000.0,4997.65,0.0,4.998,5260.0,20.02,-4999.92,263.158,4999.92,0.0,19.0,5268.421,13.12,-4997.98,416.667,4997.98,0.0,11.995,5466.667,0.51,-4999.7,5000.0,4999.7,0.0,1.0,2550.0,9.5,-4997.3,714.286,4997.3,0.0,6.996,6785.714
2020-01-24,4.48,-4997.24,1000.0,4997.24,0.0,4.997,4480.0,36.06,-4984.06,138.889,4984.06,0.0,35.885,5008.334,17.712,-4999.467,277.778,4999.467,0.0,17.998,4920.131,7.08,-4997.43,714.286,4997.43,0.0,6.996,5057.143,3.63,0.0,0.0,0.0,0.0,,0.0,39.74,-4986.14,125.0,4986.14,0.0,39.889,4967.5,51.98,-4993.737,94.34,4993.737,0.0,52.934,4903.775,19.4,0.0,0.0,0.0,0.0,,0.0,7.918,-4995.647,625.0,4995.647,0.0,7.993,4948.741,1.02,-9999.0,5000.0,4999.5,0.0,1.0,5100.0,6.66,0.0,0.0,0.0,0.0,,0.0,16.192,-4989.62,294.118,4989.62,0.0,16.965,4762.437,63.313,-4938.432,79.365,4938.432,0.0,62.224,5024.86,5.19,-4997.65,1000.0,4997.65,0.0,4.998,5190.0,19.83,-4999.92,263.158,4999.92,0.0,19.0,5218.421,12.86,-4997.98,416.667,4997.98,0.0,11.995,5358.333,0.51,-4999.7,5000.0,4999.7,0.0,1.0,2550.0,9.65,-4997.3,714.286,4997.3,0.0,6.996,6892.857
2020-01-27,4.41,-4997.24,1000.0,4997.24,0.0,4.997,4410.0,36.03,-4984.06,138.889,4984.06,0.0,35.885,5004.166,17.04,-4999.467,277.778,4999.467,0.0,17.998,4733.418,7.05,-4997.43,714.286,4997.43,0.0,6.996,5035.714,3.63,0.0,0.0,0.0,0.0,,0.0,38.99,-4986.14,125.0,4986.14,0.0,39.889,4873.75,50.652,-4993.737,94.34,4993.737,0.0,52.934,4778.526,19.11,0.0,0.0,0.0,0.0,,0.0,7.705,-4995.647,625.0,4995.647,0.0,7.993,4815.617,1.02,-9999.0,5000.0,4999.5,0.0,1.0,5100.0,6.413,0.0,0.0,0.0,0.0,,0.0,16.221,-4989.62,294.118,4989.62,0.0,16.965,4770.808,62.366,-4938.432,79.365,4938.432,0.0,62.224,4949.649,5.16,-4997.65,1000.0,4997.65,0.0,4.998,5160.0,19.73,-4999.92,263.158,4999.92,0.0,19.0,5192.105,12.84,-4997.98,416.667,4997.98,0.0,11.995,5350.0,0.51,-4999.7,5000.0,4999.7,0.0,1.0,2550.0,9.65,-4997.3,714.286,4997.3,0.0,6.996,6892.857
2020-01-28,4.51,-4997.24,1000.0,4997.24,0.0,4.997,4510.0,36.36,-4984.06,138.889,4984.06,0.0,35.885,5050.0,17.113,-4999.467,277.778,4999.467,0.0,17.998,4753.603,7.09,-4997.43,714.286,4997.43,0.0,6.996,5064.286,3.64,0.0,0.0,0.0,0.0,,0.0,38.48,-4986.14,125.0,4986.14,0.0,39.889,4810.0,51.393,-4993.737,94.34,4993.737,0.0,52.934,4848.411,18.89,0.0,0.0,0.0,0.0,,0.0,7.825,-4995.647,625.0,4995.647,0.0,7.993,4890.861,1.02,-9999.0,5000.0,4999.5,0.0,1.0,5100.0,6.616,0.0,0.0,0.0,0.0,,0.0,16.183,-4989.62,294.118,4989.62,0.0,16.965,4759.647,62.915,-4938.432,79.365,4938.432,0.0,62.224,4993.271,5.21,-4997.65,1000.0,4997.65,0.0,4.998,5210.0,19.78,-4999.92,263.158,4999.92,0.0,19.0,5205.263,12.79,-4997.98,416.667,4997.98,0.0,11.995,5329.167,0.511,-4999.7,5000.0,4999.7,0.0,1.0,2555.0,9.5,-4997.3,714.286,4997.3,0.0,6.996,6785.714
2020-01-29,4.32,-4997.24,1000.0,4997.24,0.0,4.997,4320.0,35.87,-4984.06,138.889,4984.06,0.0,35.885,4981.944,17.013,-4999.467,277.778,4999.467,0.0,17.998,4725.848,7.11,-4997.43,714.286,4997.43,0.0,6.996,5078.572,3.764,0.0,0.0,0.0,0.0,,0.0,37.68,-4986.14,125.0,4986.14,0.0,39.889,4710.0,51.374,-4993.737,94.34,4993.737,0.0,52.934,4846.597,18.14,0.0,0.0,0.0,0.0,,0.0,7.825,-4995.647,625.0,4995.647,0.0,7.993,4890.861,1.02,-9999.0,5000.0,4999.5,0.0,1.0,5100.0,6.475,0.0,0.0,0.0,0.0,,0.0,16.164,-4989.62,294.118,4989.62,0.0,16.965,4754.068,62.195,-4938.432,79.365,4938.432,0.0,62.224,4936.11,5.19,-4997.65,1000.0,4997.65,0.0,4.998,5190.0,19.62,-4999.92,263.158,4999.92,0.0,19.0,5163.158,12.57,-4997.98,416.667,4997.98,0.0,11.995,5237.5,0.511,-4999.7,5000.0,4999.7,0.0,1.0,2555.0,10.84,-4997.3,714.286,4997.3,0.0,6.996,7742.857
2020-01-30,4.3,-4997.24,1000.0,4997.24,0.0,4.997,4300.0,35.0,-4984.06,138.889,4984.06,0.0,35.885,4861.111,16.995,-4999.467,277.778,4999.467,0.0,17.998,4720.802,7.18,-4997.43,714.286,4997.43,0.0,6.996,5128.571,3.954,0.0,0.0,0.0,0.0,,0.0,37.45,-4986.14,125.0,4986.14,0.0,39.889,4681.25,51.287,-4993.737,94.34,4993.737,0.0,52.934,4838.428,17.21,0.0,0.0,0.0,0.0,,0.0,7.872,-4995.647,625.0,4995.647,0.0,7.993,4919.904,1.02,-9999.0,5000.0,4999.5,0.0,1.0,5100.0,6.607,0.0,0.0,0.0,0.0,,0.0,16.031,-4989.62,294.118,4989.62,0.0,16.965,4715.008,62.887,-4938.432,79.365,4938.432,0.0,62.224,4991.015,5.23,-4997.65,1000.0,4997.65,0.0,4.998,5230.0,19.61,-4999.92,263.158,4999.92,0.0,19.0,5160.526,12.84,-4997.98,416.667,4997.98,0.0,11.995,5350.0,0.511,-4999.7,5000.0,4999.7,0.0,1.0,2555.0,10.84,-4997.3,714.286,4997.3,0.0,6.996,7742.857
