date,KB_adj_close,KB_cashflow,KB_cml_units,KB_cml_cost,KB_gain_loss,KB_avg_price,KB_mktvalue,CVM_adj_close,CVM_cashflow,CVM_cml_units,CVM_cml_cost,CVM_gain_loss,CVM_avg_price,CVM_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue,ICCT_adj_close,ICCT_cashflow,ICCT_cml_units,ICCT_cml_cost,ICCT_gain_loss,ICCT_avg_price,ICCT_mktvalue,TOGL_adj_close,TOGL_cashflow,TOGL_cml_units,TOGL_cml_cost,TOGL_gain_loss,TOGL_avg_price,TOGL_mktvalue
2019-09-25,36.41,-4995.62,42.017,4995.62,0.0,118.896,1529.832,8.95,-4999.54,2.87,4999.54,0.0,1741.84,25.689,8.931,-4998.737,4.378,4998.737,0.0,1141.712,39.102,0.8,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,15.2,-4998.0,6.803,4998.0,0.0,734.706,103.401
2019-09-26,36.83,-4995.62,42.017,4995.62,0.0,118.896,1547.479,9.6,-4999.54,2.87,4999.54,0.0,1741.84,27.555,8.5,-4998.737,4.378,4998.737,0.0,1141.712,37.216,0.8,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,15.2,-4998.0,6.803,4998.0,0.0,734.706,103.401
2019-09-27,35.4,-4995.62,42.017,4995.62,0.0,118.896,1487.395,9.0,-4999.54,2.87,4999.54,0.0,1741.84,25.832,8.866,-4998.737,4.378,4998.737,0.0,1141.712,38.819,0.8,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,15.3,-4998.0,6.803,4998.0,0.0,734.706,104.082
2019-09-30,35.72,-4995.62,42.017,4995.62,0.0,118.896,1500.84,8.94,-4999.54,2.87,4999.54,0.0,1741.84,25.66,9.013,-4998.737,4.378,4998.737,0.0,1141.712,39.461,0.8,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,15.1,-4998.0,6.803,4998.0,0.0,734.706,102.721
2019-10-01,35.29,-4995.62,42.017,4995.62,0.0,118.896,1482.773,9.03,-4999.54,2.87,4999.54,0.0,1741.84,25.918,8.737,-4998.737,4.378,4998.737,0.0,1141.712,38.254,0.8,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,15.1,-4998.0,6.803,4998.0,0.0,734.706,102.721
2019-10-02,34.57,-4995.62,42.017,4995.62,0.0,118.896,1452.521,8.7,-4999.54,2.87,4999.54,0.0,1741.84,24.971,7.996,-4998.737,4.378,4998.737,0.0,1141.712,35.009,0.8,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,15.15,-4998.0,6.803,4998.0,0.0,734.706,103.061
2019-10-03,35.06,-4995.62,42.017,4995.62,0.0,118.896,1473.109,8.65,-4999.54,2.87,4999.54,0.0,1741.84,24.828,8.022,-4998.737,4.378,4998.737,0.0,1141.712,35.122,0.8,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,15.1,-4998.0,6.803,4998.0,0.0,734.706,102.721
2019-10-04,35.3,-4995.62,42.017,4995.62,0.0,118.896,1483.193,9.12,-4999.54,2.87,4999.54,0.0,1741.84,26.177,7.712,-4998.737,4.378,4998.737,0.0,1141.712,33.764,0.8,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,15.0,-4998.0,6.803,4998.0,0.0,734.706,102.041
2019-10-07,34.59,-4995.62,42.017,4995.62,0.0,118.896,1453.361,9.22,-4999.54,2.87,4999.54,0.0,1741.84,26.464,7.807,-4998.737,4.378,4998.737,0.0,1141.712,34.179,0.9,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,14.7,-4998.0,6.803,4998.0,0.0,734.706,100.0
2019-10-08,34.71,-4995.62,42.017,4995.62,0.0,118.896,1458.403,8.24,-4999.54,2.87,4999.54,0.0,1741.84,23.651,7.746,-4998.737,4.378,4998.737,0.0,1141.712,33.915,0.9,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,15.15,-4998.0,6.803,4998.0,0.0,734.706,103.061
2019-10-09,34.95,-4995.62,42.017,4995.62,0.0,118.896,1468.487,8.4,-4999.54,2.87,4999.54,0.0,1741.84,24.11,7.178,-4998.737,4.378,4998.737,0.0,1141.712,31.425,0.9,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,14.3,-4998.0,6.803,4998.0,0.0,734.706,97.279
2019-10-10,35.04,-4995.62,42.017,4995.62,0.0,118.896,1472.269,8.38,-4999.54,2.87,4999.54,0.0,1741.84,24.053,7.393,-4998.737,4.378,4998.737,0.0,1141.712,32.368,0.9,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.5,-4998.0,6.803,4998.0,0.0,734.706,91.837
2019-10-11,36.14,-4995.62,42.017,4995.62,0.0,118.896,1518.487,8.26,-4999.54,2.87,4999.54,0.0,1741.84,23.708,7.436,-4998.737,4.378,4998.737,0.0,1141.712,32.557,0.825,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,14.0,-4998.0,6.803,4998.0,0.0,734.706,95.238
2019-10-14,35.94,-4995.62,42.017,4995.62,0.0,118.896,1510.084,7.89,-4999.54,2.87,4999.54,0.0,1741.84,22.646,7.358,-4998.737,4.378,4998.737,0.0,1141.712,32.218,0.836,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.3,-4998.0,6.803,4998.0,0.0,734.706,90.476
2019-10-15,36.42,-4995.62,42.017,4995.62,0.0,118.896,1530.252,8.36,-4999.54,2.87,4999.54,0.0,1741.84,23.995,7.557,-4998.737,4.378,4998.737,0.0,1141.712,33.085,0.836,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.29,-4998.0,6.803,4998.0,0.0,734.706,90.408
2019-10-16,36.22,-4995.62,42.017,4995.62,0.0,118.896,1521.849,8.45,-4999.54,2.87,4999.54,0.0,1741.84,24.254,7.608,-4998.737,4.378,4998.737,0.0,1141.712,33.312,0.836,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,14.0,-4998.0,6.803,4998.0,0.0,734.706,95.238
2019-10-17,36.27,-4995.62,42.017,4995.62,0.0,118.896,1523.95,8.31,-4999.54,2.87,4999.54,0.0,1741.84,23.852,7.841,-4998.737,4.378,4998.737,0.0,1141.712,34.33,0.836,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,14.1,-4998.0,6.803,4998.0,0.0,734.706,95.918
2019-10-18,36.18,-4995.62,42.017,4995.62,0.0,118.896,1520.168,7.85,-4999.54,2.87,4999.54,0.0,1741.84,22.532,8.1,-4998.737,4.378,4998.737,0.0,1141.712,35.462,0.836,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,14.8,-4998.0,6.803,4998.0,0.0,734.706,100.68
2019-10-21,36.8,-4995.62,42.017,4995.62,0.0,118.896,1546.218,7.65,-4999.54,2.87,4999.54,0.0,1741.84,21.958,8.436,-4998.737,4.378,4998.737,0.0,1141.712,36.933,0.76,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,14.38,-4998.0,6.803,4998.0,0.0,734.706,97.823
2019-10-22,37.35,-4995.62,42.017,4995.62,0.0,118.896,1569.328,7.35,-4999.54,2.87,4999.54,0.0,1741.84,21.096,8.013,-4998.737,4.378,4998.737,0.0,1141.712,35.085,0.76,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,14.18,-4998.0,6.803,4998.0,0.0,734.706,96.463
2019-10-23,37.17,-4995.62,42.017,4995.62,0.0,118.896,1561.765,7.35,-4999.54,2.87,4999.54,0.0,1741.84,21.096,8.056,-4998.737,4.378,4998.737,0.0,1141.712,35.273,0.76,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.4,-4998.0,6.803,4998.0,0.0,734.706,91.156
2019-10-24,36.69,-4995.62,42.017,4995.62,0.0,118.896,1541.597,6.71,-4999.54,2.87,4999.54,0.0,1741.84,19.259,8.53,-4998.737,4.378,4998.737,0.0,1141.712,37.348,0.76,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.08,-4998.0,6.803,4998.0,0.0,734.706,88.98
2019-10-25,36.3,-4995.62,42.017,4995.62,0.0,118.896,1525.21,6.91,-4999.54,2.87,4999.54,0.0,1741.84,19.834,8.608,-4998.737,4.378,4998.737,0.0,1141.712,37.688,0.76,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.0,-4998.0,6.803,4998.0,0.0,734.706,88.435
2019-10-28,36.51,-4995.62,42.017,4995.62,0.0,118.896,1534.034,7.19,-4999.54,2.87,4999.54,0.0,1741.84,20.637,8.763,-4998.737,4.378,4998.737,0.0,1141.712,38.367,0.76,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.5,-4998.0,6.803,4998.0,0.0,734.706,91.837
2019-10-29,36.43,-4995.62,42.017,4995.62,0.0,118.896,1530.672,7.27,-4999.54,2.87,4999.54,0.0,1741.84,20.867,9.013,-4998.737,4.378,4998.737,0.0,1141.712,39.461,0.76,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,14.0,-4998.0,6.803,4998.0,0.0,734.706,95.238
2019-10-30,36.28,-4995.62,42.017,4995.62,0.0,118.896,1524.37,7.1,-4999.54,2.87,4999.54,0.0,1741.84,20.379,9.47,-4998.737,4.378,4998.737,0.0,1141.712,41.46,0.76,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,14.5,-4998.0,6.803,4998.0,0.0,734.706,98.639
2019-10-31,35.72,-4995.62,42.017,4995.62,0.0,118.896,1500.84,6.86,-4999.54,2.87,4999.54,0.0,1741.84,19.69,9.366,-4998.737,4.378,4998.737,0.0,1141.712,41.008,0.76,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,14.63,-4998.0,6.803,4998.0,0.0,734.706,99.524
2019-11-01,36.77,-4995.62,42.017,4995.62,0.0,118.896,1544.958,7.03,-4999.54,2.87,4999.54,0.0,1741.84,20.178,9.719,-4998.737,4.378,4998.737,0.0,1141.712,42.554,0.76,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,14.12,-4998.0,6.803,4998.0,0.0,734.706,96.054
2019-11-04,37.27,-4995.62,42.017,4995.62,0.0,118.896,1565.966,6.74,-4999.54,2.87,4999.54,0.0,1741.84,19.346,9.133,-4998.737,4.378,4998.737,0.0,1141.712,39.989,0.76,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,14.1,-4998.0,6.803,4998.0,0.0,734.706,95.918
2019-11-05,37.8,-4995.62,42.017,4995.62,0.0,118.896,1588.235,6.81,-4999.54,2.87,4999.54,0.0,1741.84,19.546,9.021,-4998.737,4.378,4998.737,0.0,1141.712,39.499,0.76,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.75,-4998.0,6.803,4998.0,0.0,734.706,93.537
2019-11-06,37.06,-4995.62,42.017,4995.62,0.0,118.896,1557.143,7.05,-4999.54,2.87,4999.54,0.0,1741.84,20.235,8.927,-4998.737,4.378,4998.737,0.0,1141.712,39.084,0.76,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.4,-4998.0,6.803,4998.0,0.0,734.706,91.156
2019-11-07,37.55,-4995.62,42.017,4995.62,0.0,118.896,1577.731,6.72,-4999.54,2.87,4999.54,0.0,1741.84,19.288,9.065,-4998.737,4.378,4998.737,0.0,1141.712,39.687,0.76,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.0,-4998.0,6.803,4998.0,0.0,734.706,88.435
2019-11-08,37.39,-4995.62,42.017,4995.62,0.0,118.896,1571.008,7.0,-4999.54,2.87,4999.54,0.0,1741.84,20.092,9.556,-4998.737,4.378,4998.737,0.0,1141.712,41.838,0.56,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.0,-4998.0,6.803,4998.0,0.0,734.706,88.435
2019-11-11,37.16,-4995.62,42.017,4995.62,0.0,118.896,1561.345,6.9,-4999.54,2.87,4999.54,0.0,1741.84,19.805,9.59,-4998.737,4.378,4998.737,0.0,1141.712,41.988,0.56,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.05,-4998.0,6.803,4998.0,0.0,734.706,88.776
2019-11-12,37.32,-4995.62,42.017,4995.62,0.0,118.896,1568.067,6.88,-4999.54,2.87,4999.54,0.0,1741.84,19.747,9.65,-4998.737,4.378,4998.737,0.0,1141.712,42.252,0.56,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.45,-4998.0,6.803,4998.0,0.0,734.706,91.497
2019-11-13,36.96,-4995.62,42.017,4995.62,0.0,118.896,1552.941,7.12,-4999.54,2.87,4999.54,0.0,1741.84,20.436,9.866,-4998.737,4.378,4998.737,0.0,1141.712,43.196,0.56,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.45,-4998.0,6.803,4998.0,0.0,734.706,91.497
2019-11-14,37.42,-4995.62,42.017,4995.62,0.0,118.896,1572.269,7.32,-4999.54,2.87,4999.54,0.0,1741.84,21.01,11.305,-4998.737,4.378,4998.737,0.0,1141.712,49.496,0.8,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.4,-4998.0,6.803,4998.0,0.0,734.706,91.156
2019-11-15,37.66,-4995.62,42.017,4995.62,0.0,118.896,1582.353,7.43,-4999.54,2.87,4999.54,0.0,1741.84,21.326,10.796,-4998.737,4.378,4998.737,0.0,1141.712,47.27,0.8,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.45,-4998.0,6.803,4998.0,0.0,734.706,91.497
2019-11-18,38.11,-4995.62,42.017,4995.62,0.0,118.896,1601.261,7.5,-4999.54,2.87,4999.54,0.0,1741.84,21.527,11.494,-4998.737,4.378,4998.737,0.0,1141.712,50.326,0.8,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,12.95,-4998.0,6.803,4998.0,0.0,734.706,88.095
2019-11-19,38.62,-4995.62,42.017,4995.62,0.0,118.896,1622.689,7.8,-4999.54,2.87,4999.54,0.0,1741.84,22.388,12.692,-4998.737,4.378,4998.737,0.0,1141.712,55.57,0.8,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,12.95,-4998.0,6.803,4998.0,0.0,734.706,88.095
2019-11-20,38.89,-4995.62,42.017,4995.62,0.0,118.896,1634.034,7.91,-4999.54,2.87,4999.54,0.0,1741.84,22.704,12.192,-4998.737,4.378,4998.737,0.0,1141.712,53.382,0.8,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,12.95,-4998.0,6.803,4998.0,0.0,734.706,88.095
2019-11-21,38.64,-4995.62,42.017,4995.62,0.0,118.896,1623.529,7.6,-4999.54,2.87,4999.54,0.0,1741.84,21.814,11.649,-4998.737,4.378,4998.737,0.0,1141.712,51.005,0.8,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,12.4,-4998.0,6.803,4998.0,0.0,734.706,84.354
2019-11-22,38.94,-4995.62,42.017,4995.62,0.0,118.896,1636.134,7.68,-4999.54,2.87,4999.54,0.0,1741.84,22.044,11.072,-4998.737,4.378,4998.737,0.0,1141.712,48.477,0.8,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,12.43,-4998.0,6.803,4998.0,0.0,734.706,84.558
2019-11-25,39.33,-4995.62,42.017,4995.62,0.0,118.896,1652.521,7.48,-4999.54,2.87,4999.54,0.0,1741.84,21.47,10.848,-4998.737,4.378,4998.737,0.0,1141.712,47.496,0.91,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,11.45,-4998.0,6.803,4998.0,0.0,734.706,77.891
2019-11-26,39.09,-4995.62,42.017,4995.62,0.0,118.896,1642.437,7.49,-4999.54,2.87,4999.54,0.0,1741.84,21.498,9.943,-4998.737,4.378,4998.737,0.0,1141.712,43.535,0.91,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,11.45,-4998.0,6.803,4998.0,0.0,734.706,77.891
2019-11-27,39.47,-4995.62,42.017,4995.62,0.0,118.896,1658.403,7.61,-4999.54,2.87,4999.54,0.0,1741.84,21.843,10.18,-4998.737,4.378,4998.737,0.0,1141.712,44.573,0.91,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,11.45,-4998.0,6.803,4998.0,0.0,734.706,77.891
2019-11-29,39.01,-4995.62,42.017,4995.62,0.0,118.896,1639.076,7.62,-4999.54,2.87,4999.54,0.0,1741.84,21.871,9.9,-4998.737,4.378,4998.737,0.0,1141.712,43.347,0.91,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,11.15,-4998.0,6.803,4998.0,0.0,734.706,75.85
2019-12-02,38.87,-4995.62,42.017,4995.62,0.0,118.896,1633.193,7.55,-4999.54,2.87,4999.54,0.0,1741.84,21.67,9.478,-4998.737,4.378,4998.737,0.0,1141.712,41.498,0.91,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,11.15,-4998.0,6.803,4998.0,0.0,734.706,75.85
2019-12-03,38.3,-4995.62,42.017,4995.62,0.0,118.896,1609.244,7.67,-4999.54,2.87,4999.54,0.0,1741.84,22.015,9.401,-4998.737,4.378,4998.737,0.0,1141.712,41.158,0.91,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,11.27,-4998.0,6.803,4998.0,0.0,734.706,76.667
2019-12-04,38.67,-4995.62,42.017,4995.62,0.0,118.896,1624.79,7.67,-4999.54,2.87,4999.54,0.0,1741.84,22.015,9.762,-4998.737,4.378,4998.737,0.0,1141.712,42.743,0.91,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,12.35,-4998.0,6.803,4998.0,0.0,734.706,84.014
2019-12-05,38.96,-4995.62,42.017,4995.62,0.0,118.896,1636.975,7.76,-4999.54,2.87,4999.54,0.0,1741.84,22.273,9.495,-4998.737,4.378,4998.737,0.0,1141.712,41.573,0.8,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,12.55,-4998.0,6.803,4998.0,0.0,734.706,85.374
2019-12-06,39.93,-4995.62,42.017,4995.62,0.0,118.896,1677.731,7.83,-4999.54,2.87,4999.54,0.0,1741.84,22.474,9.582,-4998.737,4.378,4998.737,0.0,1141.712,41.951,0.6,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.0,-4998.0,6.803,4998.0,0.0,734.706,88.435
2019-12-09,40.08,-4995.62,42.017,4995.62,0.0,118.896,1684.034,7.73,-4999.54,2.87,4999.54,0.0,1741.84,22.187,16.802,-4998.737,4.378,4998.737,0.0,1141.712,73.565,0.6,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.56,-4998.0,6.803,4998.0,0.0,734.706,92.245
2019-12-10,40.22,-4995.62,42.017,4995.62,0.0,118.896,1689.916,7.77,-4999.54,2.87,4999.54,0.0,1741.84,22.302,16.281,-4998.737,4.378,4998.737,0.0,1141.712,71.282,0.6,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.05,-4998.0,6.803,4998.0,0.0,734.706,88.776
2019-12-11,40.35,-4995.62,42.017,4995.62,0.0,118.896,1695.378,7.72,-4999.54,2.87,4999.54,0.0,1741.84,22.158,16.699,-4998.737,4.378,4998.737,0.0,1141.712,73.112,0.6,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,12.5,-4998.0,6.803,4998.0,0.0,734.706,85.034
2019-12-12,41.48,-4995.62,42.017,4995.62,0.0,118.896,1742.857,7.66,-4999.54,2.87,4999.54,0.0,1741.84,21.986,17.035,-4998.737,4.378,4998.737,0.0,1141.712,74.583,0.6,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.95,-4998.0,6.803,4998.0,0.0,734.706,94.898
2019-12-13,42.05,-4995.62,42.017,4995.62,0.0,118.896,1766.807,7.74,-4999.54,2.87,4999.54,0.0,1741.84,22.216,17.112,-4998.737,4.378,4998.737,0.0,1141.712,74.923,1.8,-5000.0,0.0,5000.0,0.0,16666664.125,0.001,13.45,-4998.0,6.803,4998.0,0.0,734.706,91.497
2019-12-16,41.86,-4995.62,42.017,4995.62,0.0,118.896,1758.824,7.93,-4999.54,2.87,4999.54,0.0,1741.84,22.761,16.785,-4998.737,4.378,4998.737,0.0,1141.712,73.489,1.68,-5000.0,0.0,5000.0,0.0,16666664.125,0.001,12.2,-4998.0,6.803,4998.0,0.0,734.706,82.993
2019-12-17,41.76,-4995.62,42.017,4995.62,0.0,118.896,1754.622,8.45,-4999.54,2.87,4999.54,0.0,1741.84,24.254,17.138,-4998.737,4.378,4998.737,0.0,1141.712,75.036,1.7,-5000.0,0.0,5000.0,0.0,16666664.125,0.001,12.26,-4998.0,6.803,4998.0,0.0,734.706,83.401
2019-12-18,42.37,-4995.62,42.017,4995.62,0.0,118.896,1780.252,9.24,-4999.54,2.87,4999.54,0.0,1741.84,26.521,16.906,-4998.737,4.378,4998.737,0.0,1141.712,74.017,1.06,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,12.28,-4998.0,6.803,4998.0,0.0,734.706,83.537
2019-12-19,42.47,-4995.62,42.017,4995.62,0.0,118.896,1784.454,8.92,-4999.54,2.87,4999.54,0.0,1741.84,25.603,16.776,-4998.737,4.378,4998.737,0.0,1141.712,73.451,1.06,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,12.45,-4998.0,6.803,4998.0,0.0,734.706,84.694
2019-12-20,41.91,-4995.62,42.017,4995.62,0.0,118.896,1760.924,9.14,-4999.54,2.87,4999.54,0.0,1741.84,26.234,17.121,-4998.737,4.378,4998.737,0.0,1141.712,74.96,1.06,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,12.69,-4998.0,6.803,4998.0,0.0,734.706,86.327
2019-12-23,42.74,-4995.62,42.017,4995.62,0.0,118.896,1795.798,9.55,-4999.54,2.87,4999.54,0.0,1741.84,27.411,17.164,-4998.737,4.378,4998.737,0.0,1141.712,75.149,1.0,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,12.84,-4998.0,6.803,4998.0,0.0,734.706,87.347
2019-12-24,42.41,-4995.62,42.017,4995.62,0.0,118.896,1781.933,8.95,-4999.54,2.87,4999.54,0.0,1741.84,25.689,17.19,-4998.737,4.378,4998.737,0.0,1141.712,75.262,0.9,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,12.95,-4998.0,6.803,4998.0,0.0,734.706,88.095
2019-12-26,42.8,-4995.62,42.017,4995.62,0.0,118.896,1798.319,8.46,-4999.54,2.87,4999.54,0.0,1741.84,24.282,16.621,-4998.737,4.378,4998.737,0.0,1141.712,72.772,0.9,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.15,-4998.0,6.803,4998.0,0.0,734.706,89.456
2019-12-27,41.93,-4995.62,42.017,4995.62,0.0,118.896,1761.765,8.58,-4999.54,2.87,4999.54,0.0,1741.84,24.627,16.552,-4998.737,4.378,4998.737,0.0,1141.712,72.471,0.9,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.29,-4998.0,6.803,4998.0,0.0,734.706,90.408
2019-12-30,41.03,-4995.62,42.017,4995.62,0.0,118.896,1723.95,8.66,-4999.54,2.87,4999.54,0.0,1741.84,24.856,16.716,-4998.737,4.378,4998.737,0.0,1141.712,73.187,0.9,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.35,-4998.0,6.803,4998.0,0.0,734.706,90.816
2019-12-31,41.37,-4995.62,42.017,4995.62,0.0,118.896,1738.235,9.15,-4999.54,2.87,4999.54,0.0,1741.84,26.263,16.083,-4998.737,4.378,4998.737,0.0,1141.712,70.415,0.9,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.45,-4998.0,6.803,4998.0,0.0,734.706,91.497
2020-01-02,40.87,-4995.62,42.017,4995.62,0.0,118.896,1717.227,9.09,-4999.54,2.87,4999.54,0.0,1741.84,26.091,16.561,-4998.737,4.378,4998.737,0.0,1141.712,72.508,0.9,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.43,-4998.0,6.803,4998.0,0.0,734.706,91.361
2020-01-03,40.43,-4995.62,42.017,4995.62,0.0,118.896,1698.74,9.02,-4999.54,2.87,4999.54,0.0,1741.84,25.89,16.165,-4998.737,4.378,4998.737,0.0,1141.712,70.773,1.0,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,14.0,-4998.0,6.803,4998.0,0.0,734.706,95.238
2020-01-06,40.22,-4995.62,42.017,4995.62,0.0,118.896,1689.916,8.94,-4999.54,2.87,4999.54,0.0,1741.84,25.66,16.001,-4998.737,4.378,4998.737,0.0,1141.712,70.056,1.0,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.65,-4998.0,6.803,4998.0,0.0,734.706,92.857
2020-01-07,40.19,-4995.62,42.017,4995.62,0.0,118.896,1688.655,8.61,-4999.54,2.87,4999.54,0.0,1741.84,24.713,15.768,-4998.737,4.378,4998.737,0.0,1141.712,69.038,1.0,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.45,-4998.0,6.803,4998.0,0.0,734.706,91.497
2020-01-08,39.93,-4995.62,42.017,4995.62,0.0,118.896,1677.731,7.95,-4999.54,2.87,4999.54,0.0,1741.84,22.819,15.57,-4998.737,4.378,4998.737,0.0,1141.712,68.17,1.0,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.46,-4998.0,6.803,4998.0,0.0,734.706,91.565
2020-01-09,39.99,-4995.62,42.017,4995.62,0.0,118.896,1680.252,7.54,-4999.54,2.87,4999.54,0.0,1741.84,21.642,15.742,-4998.737,4.378,4998.737,0.0,1141.712,68.924,1.0,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.25,-4998.0,6.803,4998.0,0.0,734.706,90.136
2020-01-10,39.82,-4995.62,42.017,4995.62,0.0,118.896,1673.109,7.78,-4999.54,2.87,4999.54,0.0,1741.84,22.331,15.699,-4998.737,4.378,4998.737,0.0,1141.712,68.736,1.0,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.52,-4998.0,6.803,4998.0,0.0,734.706,91.973
2020-01-13,40.22,-4995.62,42.017,4995.62,0.0,118.896,1689.916,9.34,-4999.54,2.87,4999.54,0.0,1741.84,26.808,16.044,-4998.737,4.378,4998.737,0.0,1141.712,70.245,1.0,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.48,-4998.0,6.803,4998.0,0.0,734.706,91.701
2020-01-14,40.8,-4995.62,42.017,4995.62,0.0,118.896,1714.286,9.09,-4999.54,2.87,4999.54,0.0,1741.84,26.091,20.964,-4998.737,4.378,4998.737,0.0,1141.712,91.786,1.0,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.58,-4998.0,6.803,4998.0,0.0,734.706,92.381
2020-01-15,40.93,-4995.62,42.017,4995.62,0.0,118.896,1719.748,9.1,-4999.54,2.87,4999.54,0.0,1741.84,26.119,21.49,-4998.737,4.378,4998.737,0.0,1141.712,94.087,1.0,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.66,-4998.0,6.803,4998.0,0.0,734.706,92.925
2020-01-16,41.12,-4995.62,42.017,4995.62,0.0,118.896,1727.731,9.82,-4999.54,2.87,4999.54,0.0,1741.84,28.186,21.451,-4998.737,4.378,4998.737,0.0,1141.712,93.917,1.0,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.75,-4998.0,6.803,4998.0,0.0,734.706,93.537
2020-01-17,41.02,-4995.62,42.017,4995.62,0.0,118.896,1723.529,10.03,-4999.54,2.87,4999.54,0.0,1741.84,28.789,20.938,-4998.737,4.378,4998.737,0.0,1141.712,91.673,1.0,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.77,-4998.0,6.803,4998.0,0.0,734.706,93.673
2020-01-21,40.13,-4995.62,42.017,4995.62,0.0,118.896,1686.134,12.33,-4999.54,2.87,4999.54,0.0,1741.84,35.39,19.827,-4998.737,4.378,4998.737,0.0,1141.712,86.806,1.0,-5000.0,0.0,5000.0,0.0,16666664.125,0.0,13.52,-4998.0,6.803,4998.0,0.0,734.706,91.973
